id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
89616,121833,BZFlag,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
72465,42734,Cacoma Knight in Bizyland,NULL,1992-11-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109340,7416,Caesar,NULL,1992-10-12 00:00:00.000,3,NULL,NULL,NULL,NULL,NULL
168834,206698,Caesars Palace,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
91274,46230,Cal Ripken Jr. Baseball,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
124942,128366,Camisole,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146543,14371,Campaign,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
190338,46392,Capcom no Quiz: Tonosama no Yabou,NULL,1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
13663,40985,Capcom World 2: Adventure Quiz,NULL,1992-12-04 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186268,48159,Capcom's Gold Medal Challenge '92,NULL,1992-07-05 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
116746,42597,Capcom's MVP Football,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
52866,11990,Captain Dynamo,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151139,18986,Captain Novolin,NULL,1992-12-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
146489,38340,Captain Tsubasa III: Koutei no Chousen,NULL,1992-08-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
112118,49147,Captain Tsubasa VS,NULL,1992-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
71271,12533,Carnage,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
174065,71183,Carrier,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
186569,51576,Castles II: Siege & Conquest,"It is the year 1311. The King of France just died and because King Charles didn’t have any heir it is up to you to take control of as much of France as you can. If you manage the Kingdom properly and the Pope gives you the blessing, then you will become the King of France.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,2
107547,11044,Catacomb Abyss 3D,"The Catacomb series, which includes Curse of the Catacombs and Terror of the Catacombs, is a set of first-person shooters that are notable for being developed from the original Catacomb which was designed by John Cormack, of Doom, Commander Keen and Wolfenstein fame. This is the fourth game in the series and plays out in similar fashion to the prequels and sequels but which remains an enjoyable enough entry. The game is a sort of cross between Gauntlet and Doom, with a fantasy style that sees the player taking the role of a magician who makes use of fireballs and spells rather than hi-tech weaponry. You are once again on the trail of the evil Nemesis and must free the townspeople from his reign of terror, which basically means venturing into a series of dungeons and blasting his minions into dust. Changes to the formula this time around include new environments which see you exploring areas beyond the previous games dungeons, including gardens, volcanoes and mines, and new enemies with some distinctive behaviour. The addition of a radar is also a neat touch and which requires the player to discover specific gems in order to reveal different kinds of monsters. Catacomb Abyss is a solid entry into the series, offering a few changes to the basic gameplay but nothing revolutionary. The combat remains fast, furious and uncomplicated and there are plenty of thrilling moments to be experienced. The graphics are decent enough in that old-school fashion, with big, bold sprites and varied environments which present plenty of opportunities for exploration. If you're looking for an enjoyable shooter then this certainly delivers, but its lack of depth and variety soon become obvious and its appeal wanes quickly.",1992-03-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109045,186640,Catalypse,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
155242,14613,Catch 'Em,"You play a zookeeper called Jeff, who has been careless enough to let all the primates escape from his zoo.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
173276,195032,Cave Wonders,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23419,12536,Cavitas,NULL,1992-07-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
80753,38154,CB Chara Wars: Ushinawareta Gag,NULL,1992-08-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
75757,77149,CD Shoot,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
136462,218002,CD-i Golgo 13,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
99901,98917,CD-Man (version 2.0),NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119964,176074,Cell War,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
6661,14615,Centerbase: Science-Fiction Simulation,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
154610,151643,Centipede,"In Centipede, the player is trapped in the Enchanted Forest. Armed with only a magic wand to ward off the forest's insect denizens, all of which apparently are attacking in the player in continuous waves.

The player must use the magic wand to shoot sparks at approaching insects to score points by pressing the controller button. Holding down the controller button will set the wand to rapid fire shots. If the player is bitten by an insect, the player will be temporarily paralyzed and lose one of the three starting magic wands.",1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147606,18091,Chakan: The Forever Man,NULL,1992-12-08 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
5812,46576,Challange Of The Five Realms,NULL,1992-02-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22974,2455,Challenge of the Five Realms,NULL,1992-01-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139328,70869,Challenger Tank,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
74195,15208,Championship Manager,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
153793,46228,Championship Pro-Am,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
31219,105404,Cheese Terminator,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
149129,46255,Chester Cheetah: Too Cool to Fool,NULL,1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106877,45644,Chibi Maruko-chan: Waku-waku Shopping,NULL,1992-02-14 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
44833,13486,Chichén Itzá,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
70654,7822,Chikyuu Kaihou Gun ZAS,NULL,1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
47805,45894,Children's Musical Theatre,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
138939,195033,Chimera,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139302,91326,Chinese Checkers,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
134567,85547,Chou Aniki,"Botei, the unbeatable champion of the Intergalactic Bodybuilding Contest, have run dry on his protein supplies, so he decides to enslave various planets to set up factories of protein for his own use. In order to stop him, the Heavens send out his two champions, Idaten and Benten, who now must face Botei's Builder Army.",1992-12-25 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
138922,195035,Climber,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
97324,170022,Clu Clu Land D,NULL,1992-04-28 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92423,4380,Clue,NULL,1992-09-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
77330,47008,Clyde's Adventure,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
101256,2457,Cobra Mission,NULL,1992-12-31 00:00:00.000,2,NULL,NULL,NULL,NULL,NULL
112365,50119,Color Lines,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
32229,14625,Colossus Bridge 4,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23795,48534,Columbus: Ougon no Yoake,NULL,1992-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
179100,7494,Comanche: Maximum Overkill,NULL,1992-02-01 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
17148,46155,Combat Aces,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
151505,42665,Congo's Caper,"The protagonist Congo searches for the kidnapped Congette. He is a ""superkid,"" a monkey turned into a half-human. Getting hit will turn the player back into a monkey. Collecting three rubies will turn the player into Super Congo who has special powers.",1992-12-18 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
145133,24978,Contra Force,"In 1992, C-Force, a task force composed of former military professionals, is formed to protect Neocity from terrorism. One day, the team's leader, Burns, receives a phone call from their informant Fox, who tells him that the Head of Intelligence is being threatened by a criminal organization known as D.N.M.E. Burns arranges a meeting at the Harbor with Fox to learn more about the situation, only to find out Fox's corpse when he arrives at the destination.Now it is up to C-Force to save Neocity from D.N.M.E.",1992-09-30 00:00:00.000,2,NULL,NULL,NULL,70.8579,24
195438,6351,Contra III: The Alien Wars,"Set in the futuristic year 2636, two years after the events of Super Contra (Previous version released for the NES). The protagonists Bill Rizer and Lance Bean are called once again, against an alien invasion. Taking advantage of Super NES technology, in this game the graphics are improved compared to previous games. It is considered by many the best game of the Contra series.

This game offers a lot of weapons, at first you have a precise but very weak machine gun, some of the weapons are: missiles, flamethrowers, laser, shot that reaches a wide area, extremely strong missile, among others, each with Their advantage and disadvantage.

The game bosses are a strong point of Contra III, they are very scary, big and well made, each with a different skill and different ways to be defeated, which leaves the game very unpredictable, you never know how to defeat that boss , And dying in them is almost certain. In most phases there is also a mini-bosses, this is very easy to defeat.

The gameplay is excellent, the joystick commands respond perfectly, the characters shoot in any direction, lay on the floor, jump, scale the wall, do almost everything. The graphics are great and original and the Aliens are different from what we are used to seeing and have a horrifying look.",1992-02-28 00:00:00.000,19,NULL,NULL,NULL,81.2623,84
9271,24864,Contraption Zack,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
175927,92263,Cool Ball,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92528,7825,Cool World,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,63.0000,1
42515,42003,Cosmic Fantasy 2,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
98091,73449,Cosmic Fantasy 3: Bouken Shounen Rei,NULL,1992-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
127734,45866,Cosmic Fantasy Stories,NULL,1992-04-27 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
110719,18382,Cosmo Gang the Puzzle,NULL,1992-11-05 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170812,39644,Cosmo Gang the Video,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
100262,48314,Cosmos Cop,NULL,1992-07-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
191198,8484,Cosmo's Cosmic Adventure,NULL,1992-03-01 00:00:00.000,4,NULL,NULL,NULL,84.0479,5
97679,38359,Cotton 100%,NULL,1992-05-22 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46595,16599,Crash 'n the Boys: Ice Challenge,NULL,1992-02-07 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23160,48291,Crash 'n' the Boys: Street Challenge,NULL,1992-10-01 00:00:00.000,1,NULL,70.0000,1,NULL,NULL
147889,12552,Crazy Cars III,"You've just arrived in the United States with your heart set on becoming a millionaire.

As your only skill is advanced race-driver training, you decide to enter the Saturday Night Races tournament of illegal highway challenges. As chance would have it, you run into an old friend down on his luck. In order to recoup some of his lost wealth, he sells you his prized Lamborghini Diablo at a rock-bottom price. This uses up all but a few thousand dollars of your life savings.

Despite your lack of funds, your sights are firmly set on reaching the first division of this competition. To do this, you must start by winning easy races in Division 4, until you have enough skill and money to enter more difficult ones.

When you feel confident enough in your driving abilities, you may try the Division Challenge. If you succeed, you will progress to the next diviison. Races become more challenging as you progress, but you can buy more sophisticated equipment and win greater prices.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63051,12553,Crazy Seasons,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
109985,37276,Crazy Sue goes on,NULL,1992-10-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
119666,11375,Creatures II: Torture Trouble,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
62042,12016,Crime City,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
73090,171544,Crossfire: The Multiplayer Adventure Game,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
182019,46282,Crue Ball: Heavy Metal Pinball,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
60164,12020,Crystal Kingdom Dizzy,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
147859,46921,Crystal Mines II,"In Crystal Mines II, you operate a robot going through the abandoned crystal mines, picking up crystals and avoiding the underground demons that inhabit the mine. Mine levels are completed when a crystal quota is reached, however the quota is usually not the entire level so bonus points can be obtained by finding additional crystals. Like Boulder Dash, gravity is a factor and affects any boulders, crystals, etc. so they can be used as weapons against demons. There are also deceptive elements, such as ""Dormant"" demons that look like boulders, that add to the challenge. Finally, the robot has weapons that can be used to eliminate certain obstacles.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
139278,64807,Crystball,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
135290,12021,Curse of Enchantia,"In a parallel universe, a fantasy world of Enchantia is suffering under the cruel rule of a powerful coven of wicked witches. Their vain and terrible queen, who managed to surpass the rest in depravity, seeks a live male child from another dimension as the main ingredient of her desired spell of eternal youth. Having borrowed magic powers from all the other witches in Enchantia on the promise to make them too young forever, she created an invisible portal connection to Earth. One day in the 1990s, a young English teenager named Brad plays a baseball practice with his sister Jenny when the witch spots him through the portal and incants a summoning spell, making him suddenly vanish in a flash of light. The game begins as Brad, dressed in medieval-style clothing, wakes up in a dungeon cell. But the boy soon manages to escape, and then sets out on a journey to return home safely. In the course of his surreal adventure, he braves various dangers, meets a host of friendly and hostile characters, and rises to become a reluctant hero who just might break the titular curse and bring down the evil's reign.

After breaking out from his prison, Brad falls into a moat before coming to a halt in a cavern maze. Reaching the surface, he arrives at a nearby village; this location is repeatedly revisited throughout the game, as Brad comes back there after traveling to the various corners of the land, encountering bizarre characters and experiencing absurd adventures: the Edge of the World cliff, the Ice Palace, and the Valley of the Lost (a place where all kinds of things lost on Earth have gone to), all while searching for an unlikely set of items that would help him emerge victorious from the game's final showdown (including a fire extinguisher and a mechanical fan). In the end, the boy enters the evil Queen's castle to find and defeat her once and for all. Once she is no more, he gets instantly transported back to the baseball field where it all had started.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,69.9963,7
73666,42054,Cyber Dodge,NULL,1992-03-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
30272,70181,Cyber Empires,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
90597,42615,Cyber Spin,NULL,1992-04-19 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
17414,12558,Cyberblast,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
48580,94930,Cyberchess,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
126881,28388,Cybernator,NULL,1992-12-18 00:00:00.000,1,NULL,NULL,NULL,73.5955,5
160022,83450,CyberSpace Crossword Puzzle,NULL,1992-11-17 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
46053,78314,Cyberwars,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
107882,48953,Cyraid,NULL,1992-01-31 00:00:00.000,NULL,NULL,NULL,NULL,50.0000,1
124492,12560,Cytron,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
63090,2462,Daemonsgate,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
22669,46185,Dahna: Megami Tanjou,NULL,1992-01-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
20689,44415,Daibakushou: Jinsei Gekijou,NULL,1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
117554,44421,Daisenryaku Expert,NULL,1992-09-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
23246,41781,Daisenryaku II: Campaign Version,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
106371,12029,Dalek Attack,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
188243,198720,Dan Marino's Quarterback Challenge,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
92795,90921,Dancing Block,NULL,1992-12-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
61719,11387,Dangerous Dave Returns,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
66047,40314,Dangerous Dungeons,NULL,1992-06-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
185167,9260,Dark Seed,NULL,1992-12-31 00:00:00.000,4,NULL,NULL,NULL,78.7736,9
193591,2467,Darklands,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,80.0000,3
82434,116159,Darkness Hour,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
129338,145266,Darkwing Duck,"Steelbeak has recruited some of St. Canard's dangerous criminals to help to build an ultimate crime weapon. As a result, S.H.U.S.H. requires the help of Darkwing Duck to stop them. There are few clues, except a picture of the criminals looking at stolen artwork. Darkwing must bring Steelbeak to justice by scouring the city to find puzzle pieces that reveal the villain's location.",1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
